Date,Rank,Song,Artist,Genre,Date_Index,State,New_Spell,Spell_Number,Days_On_Chart,Total_Appearances,Artist_Past_Appearances,Prev_Rank,Delta_R,Volatility_So_Far,Rank_Velocity,Is_New_Entry,Next_Date,Next_Rank,Observed_Next_State,Next_State,Top10_Tomorrow,Exit_Tomorrow
2026-04-10,9,Sitaare,Arijit Singh,Hindi Film,31,Top10,False,1,32,32,85,13.0,-4.0,1.3897199502282591,-0.3333333333333333,False,2026-04-11,10.0,Top10,Top10,1,0
2026-04-10,10,Sahiba,Aditya Rikhari,Hindi Indie,31,Top10,False,1,32,32,31,10.0,0.0,1.0698789646307743,1.0,False,2026-04-11,6.0,Top10,Top10,1,0
2026-04-10,11,Jaan Se Guzarte Hain,Shashwat Sachdev,Hindi Film,31,11-25,False,1,21,21,206,11.0,0.0,4.572745346069469,0.0,False,2026-04-11,12.0,11-25,11-25,0,0
2026-04-10,12,Samjhawan,Jawad Ahmad,Hindi Film,31,11-25,False,1,32,32,31,9.0,3.0,1.5597699875789137,0.0,False,2026-04-11,11.0,11-25,11-25,0,0
2026-04-10,13,Pavazha Malli,Sai Abhyankkar,South Indian Film,31,11-25,False,1,32,32,37,14.0,-1.0,2.2969010476023097,-0.3333333333333333,False,2026-04-11,14.0,11-25,11-25,0,0
2026-04-10,14,Finding Her,Kushagra,Hindi Indie,31,11-25,False,1,32,32,31,12.0,2.0,1.1939842273110803,0.3333333333333333,False,2026-04-11,15.0,11-25,11-25,0,0
2026-04-10,15,Boyfriend,Karan Aujla,Punjabi-Haryanvi Pop,31,11-25,False,1,32,32,31,16.0,-1.0,2.0160645150967413,-0.3333333333333333,False,2026-04-11,13.0,11-25,11-25,0,0
2026-04-10,16,Arz Kiya Hai | Coke Studio Bharat,Anuv Jain,Hindi Indie,31,11-25,False,1,32,32,31,15.0,1.0,0.9826804007566332,0.3333333333333333,False,2026-04-11,16.0,11-25,11-25,0,0
2026-04-10,17,Shararat,Shashwat Sachdev,Hindi Film,31,11-25,False,1,32,32,478,18.0,-1.0,1.4612582777943388,-0.3333333333333333,False,2026-04-11,17.0,11-25,11-25,0,0
2026-04-10,18,Mann Mera,Gajendra Verma,Hindi Indie,31,11-25,False,1,32,32,31,17.0,1.0,1.8837162994395398,-1.0,False,2026-04-11,19.0,11-25,11-25,0,0
2026-04-10,19,Ishq,Faheem Abdullah,Hindi Indie,31,11-25,False,1,32,32,80,19.0,0.0,2.3027830061386774,0.6666666666666666,False,2026-04-11,18.0,11-25,11-25,0,0
2026-04-10,20,For A Reason,Karan Aujla,Punjabi-Haryanvi Pop,31,11-25,False,1,32,32,81,24.0,-4.0,2.2204235986261964,-2.0,False,2026-04-11,21.0,11-25,11-25,0,0
2026-04-10,21,Saiyaara,Tanishk Bagchi,Hindi Film,31,11-25,False,1,32,32,31,20.0,1.0,1.4591203713417602,0.3333333333333333,False,2026-04-11,20.0,11-25,11-25,0,0
2026-04-10,22,Ishqa Ve,Zeeshan Ali,Hindi Indie,31,11-25,False,1,32,32,31,23.0,-1.0,3.236434106112002,0.0,False,2026-04-11,23.0,11-25,11-25,0,0
2026-04-10,23,Naal Nachna,Shashwat Sachdev,Hindi Film,31,11-25,False,1,32,32,361,26.0,-3.0,3.0677402394758047,-2.3333333333333335,False,2026-04-11,25.0,11-25,11-25,0,0
2026-04-10,24,Bairi,Virat,Punjabi-Haryanvi Pop,31,11-25,False,1,32,32,31,27.0,-3.0,2.0630034781057396,-0.3333333333333333,False,2026-04-11,24.0,11-25,11-25,0,0
2026-04-10,25,Dhurandhar - Title Track,Shashwat Sachdev,Hindi Film,31,11-25,False,1,32,32,32,25.0,0.0,1.5881978871085383,2.0,False,2026-04-11,22.0,11-25,11-25,0,0
2026-04-10,26,Tere Liye,Atif Aslam,Hindi Film,31,26-50,False,1,32,32,31,21.0,5.0,3.279869543863882,-0.6666666666666666,False,2026-04-11,26.0,26-50,26-50,0,0
2026-04-10,27,Darkhaast,Mithoon,Hindi Film,31,26-50,False,1,32,32,31,22.0,5.0,4.504362551784529,-1.3333333333333333,False,2026-04-11,31.0,26-50,26-50,0,0
2026-04-10,28,Deewaana Deewaana,A.R. Rahman,Hindi Film,31,26-50,False,1,32,32,31,29.0,-1.0,2.1113636350907834,-1.3333333333333333,False,2026-04-11,30.0,26-50,26-50,0,0
2026-04-10,29,Phir Se,Shashwat Sachdev,Hindi Film,31,26-50,False,1,18,18,397,30.0,-1.0,5.2633090490041265,0.0,False,2026-04-11,34.0,26-50,26-50,0,0
2026-04-10,30,Tum Ho Toh,Vishal Mishra,Hindi Film,31,26-50,False,1,32,32,31,28.0,2.0,3.79303266189385,-1.6666666666666667,False,2026-04-11,27.0,26-50,26-50,0,0
2026-04-10,31,Raanjhan,Sachet-Parampara,Hindi Film,31,26-50,False,1,32,32,33,31.0,0.0,2.353291581914771,2.3333333333333335,False,2026-04-11,29.0,26-50,26-50,0,0
2026-04-10,32,Agar Tum Saath Ho,Alka Yagnik,Hindi Film,31,26-50,False,1,32,32,31,32.0,0.0,2.0015602654823965,-1.6666666666666667,False,2026-04-11,33.0,26-50,26-50,0,0
2026-04-10,33,Jogi,thiarajxtt,Punjabi-Haryanvi Pop,31,26-50,False,3,5,19,18,34.0,-1.0,14.956186011146023,3.3333333333333335,False,2026-04-11,48.0,26-50,26-50,0,0
2026-04-10,34,Tere Bina,A.R. Rahman,Hindi Film,31,26-50,False,1,32,32,81,33.0,1.0,4.192059288965989,-1.3333333333333333,False,2026-04-11,32.0,26-50,26-50,0,0
2026-04-10,35,Jo Tum Mere Ho,Anuv Jain,Hindi Indie,31,26-50,False,1,32,32,81,35.0,0.0,2.9967030096757656,2.6666666666666665,False,2026-04-11,28.0,26-50,26-50,0,0
2026-04-10,36,Lutt Le Gaya,Shashwat Sachdev,Hindi Film,31,26-50,False,1,32,32,295,39.0,-3.0,2.5915093894703136,0.0,False,2026-04-11,35.0,26-50,26-50,0,0
2026-04-10,37,Barbaad,The Rish,Hindi Indie,31,26-50,False,1,32,32,31,37.0,0.0,2.6439808538382157,-0.6666666666666666,False,2026-04-11,39.0,26-50,26-50,0,0
2026-04-10,38,Teri Deewani,Kailash Kher,Hindi Film,31,26-50,False,3,17,30,29,40.0,-2.0,2.2560682059725057,-1.0,False,2026-04-11,36.0,26-50,26-50,0,0
2026-04-10,39,Run Down The City - Monica,Shashwat Sachdev,Hindi Film,31,26-50,False,1,20,20,435,38.0,1.0,3.407666117102873,1.6666666666666667,False,2026-04-11,41.0,26-50,26-50,0,0
2026-04-10,40,Haseen,Talwiinder,Punjabi-Haryanvi Pop,31,26-50,False,1,32,32,31,36.0,4.0,2.3901462648829295,2.3333333333333335,False,2026-04-11,37.0,26-50,26-50,0,0
2026-04-10,41,Ye Tune Kya Kiya,Pritam,Hindi Film,31,26-50,False,1,32,32,33,42.0,-1.0,2.6392538282687434,0.3333333333333333,False,2026-04-11,38.0,26-50,26-50,0,0
2026-04-10,42,Zaalima,Arijit Singh,Hindi Film,31,26-50,True,5,1,16,120,,,0.0,2.0,True,2026-04-11,46.0,26-50,26-50,0,0
2026-04-10,43,Mast Magan,Arijit Singh,Hindi Film,31,26-50,False,7,5,23,36,45.0,-2.0,2.179449471770337,-1.3333333333333333,False,2026-04-11,42.0,26-50,26-50,0,0
2026-04-10,44,Ehsaas,Faheem Abdullah,Hindi Indie,31,26-50,False,2,3,31,30,43.0,1.0,0.5,0.5,False,2026-04-11,40.0,26-50,26-50,0,0
2026-04-10,45,Main Aur Tu,Shashwat Sachdev,Hindi Film,31,26-50,False,2,15,18,329,48.0,-3.0,2.878491668515698,-1.3333333333333333,False,2026-04-11,,,Exit,0,1
2026-04-10,46,Not Guilty,Dhanda Nyoliwala,Punjabi-Haryanvi Pop,31,26-50,False,3,2,29,28,44.0,2.0,0.0,-2.5,False,2026-04-11,47.0,26-50,26-50,0,0
2026-04-10,47,Mann Mera - Original Version,Gajendra Verma,Hindi Indie,31,26-50,False,5,10,18,67,41.0,6.0,3.4318767136623336,1.0,False,2026-04-11,49.0,26-50,26-50,0,0
2026-04-10,48,Ishq Jalakar - Karvaan,Shashwat Sachdev,Hindi Film,31,26-50,False,1,32,32,182,50.0,-2.0,2.9508636454269093,1.0,False,2026-04-11,44.0,26-50,26-50,0,0
2026-04-10,49,Mutta Kalakki,G. V. Prakash,South Indian Film,31,26-50,True,3,1,20,19,,,0.0,4.5,True,2026-04-11,45.0,26-50,26-50,0,0
2026-04-10,50,Jhol - Acoustic,Maanu,Hindi Indie,31,26-50,True,3,1,10,9,,,0.0,-1.5,True,2026-04-11,,,Exit,0,1
2026-04-11,1,Bairan,Banjaare,Hindi Indie,32,Top10,False,1,33,33,32,1.0,0.0,0.0,0.0,False,2026-04-12,1.0,Top10,Top10,1,0
2026-04-11,2,Jaiye Sajana,Shashwat Sachdev,Hindi Film,32,Top10,False,1,22,22,246,2.0,0.0,3.6371726578911066,0.0,False,2026-04-12,3.0,Top10,Top10,1,0
2026-04-11,3,Gehra Hua,Shashwat Sachdev,Hindi Film,32,Top10,False,1,33,33,125,3.0,0.0,0.3535533905932738,0.0,False,2026-04-12,2.0,Top10,Top10,1,0
2026-04-11,4,Sheesha - Aakhya Mai Aakh Ghali Jo Bairan,Mitta Ror,Punjabi-Haryanvi Pop,32,Top10,False,2,20,32,32,4.0,0.0,0.44659375653887207,0.0,False,2026-04-12,4.0,Top10,Top10,1,0
2026-04-11,5,Khat,Navjot Ahuja,Hindi Indie,32,Top10,False,1,33,33,32,5.0,0.0,0.5555121510822243,0.0,False,2026-04-12,5.0,Top10,Top10,1,0
2026-04-11,6,Sahiba,Aditya Rikhari,Hindi Indie,32,Top10,False,1,33,33,32,10.0,-4.0,1.2747548783981961,-1.0,False,2026-04-12,7.0,Top10,Top10,1,0
2026-04-11,7,Dooron Dooron,Paresh Pahuja,Hindi Indie,32,Top10,False,1,33,33,32,7.0,0.0,0.8046495743489833,0.0,False,2026-04-12,6.0,Top10,Top10,1,0
2026-04-11,8,Dhurandhar The Revenge - Aari Aari,Shashwat Sachdev,Hindi Film,32,Top10,False,1,25,25,75,6.0,2.0,2.95774642065355,0.6666666666666666,False,2026-04-12,8.0,Top10,Top10,1,0
2026-04-11,9,Apna Bana Le,Sachin-Jigar,Hindi Film,32,Top10,False,1,33,33,32,8.0,1.0,1.2930100540985752,0.3333333333333333,False,2026-04-12,11.0,11-25,11-25,0,0
2026-04-11,10,Sitaare,Arijit Singh,Hindi Film,32,Top10,False,1,33,33,86,9.0,1.0,1.380316426584861,0.0,False,2026-04-12,9.0,Top10,Top10,1,0
2026-04-11,11,Samjhawan,Jawad Ahmad,Hindi Film,32,11-25,False,1,33,33,32,12.0,-1.0,1.5499495959546556,0.0,False,2026-04-12,10.0,Top10,Top10,1,0
2026-04-11,12,Jaan Se Guzarte Hain,Shashwat Sachdev,Hindi Film,32,11-25,False,1,22,22,207,11.0,1.0,4.489342380721019,0.0,False,2026-04-12,15.0,11-25,11-25,0,0
2026-04-11,13,Boyfriend,Karan Aujla,Punjabi-Haryanvi Pop,32,11-25,False,1,33,33,32,15.0,-2.0,2.014595182660775,-0.3333333333333333,False,2026-04-12,16.0,11-25,11-25,0,0
2026-04-11,14,Pavazha Malli,Sai Abhyankkar,South Indian Film,32,11-25,False,1,33,33,38,13.0,1.0,2.277394001375256,-0.3333333333333333,False,2026-04-12,13.0,11-25,11-25,0,0
2026-04-11,15,Finding Her,Kushagra,Hindi Indie,32,11-25,False,1,33,33,32,14.0,1.0,1.184205957593526,0.6666666666666666,False,2026-04-12,12.0,11-25,11-25,0,0
2026-04-11,16,Arz Kiya Hai | Coke Studio Bharat,Anuv Jain,Hindi Indie,32,11-25,False,1,33,33,32,16.0,0.0,0.9682458365518543,0.0,False,2026-04-12,17.0,11-25,11-25,0,0
2026-04-11,17,Shararat,Shashwat Sachdev,Hindi Film,32,11-25,False,1,33,33,479,17.0,0.0,1.438518660810488,0.0,False,2026-04-12,14.0,11-25,11-25,0,0
2026-04-11,18,Ishq,Faheem Abdullah,Hindi Indie,32,11-25,False,1,33,33,81,19.0,-1.0,2.277608394786075,0.0,False,2026-04-12,19.0,11-25,11-25,0,0
2026-04-11,19,Mann Mera,Gajendra Verma,Hindi Indie,32,11-25,False,1,33,33,32,18.0,1.0,1.8621958644299477,0.0,False,2026-04-12,18.0,11-25,11-25,0,0
2026-04-11,20,Saiyaara,Tanishk Bagchi,Hindi Film,32,11-25,False,1,33,33,32,21.0,-1.0,1.4466421248878383,0.0,False,2026-04-12,20.0,11-25,11-25,0,0
2026-04-11,21,For A Reason,Karan Aujla,Punjabi-Haryanvi Pop,32,11-25,False,1,33,33,82,20.0,1.0,2.1899539806808725,-1.6666666666666667,False,2026-04-12,22.0,11-25,11-25,0,0
2026-04-11,22,Dhurandhar - Title Track,Shashwat Sachdev,Hindi Film,32,11-25,False,1,33,33,33,25.0,-3.0,1.6571341979453564,-0.6666666666666666,False,2026-04-12,26.0,26-50,26-50,0,0
2026-04-11,23,Ishqa Ve,Zeeshan Ali,Hindi Indie,32,11-25,False,1,33,33,32,22.0,1.0,3.1893377055432683,0.3333333333333333,False,2026-04-12,27.0,26-50,26-50,0,0
2026-04-11,24,Bairi,Virat,Punjabi-Haryanvi Pop,32,11-25,False,1,33,33,32,24.0,0.0,2.03100960115899,-1.6666666666666667,False,2026-04-12,21.0,11-25,11-25,0,0
2026-04-11,25,Naal Nachna,Shashwat Sachdev,Hindi Film,32,11-25,False,1,33,33,362,23.0,2.0,3.050998811864731,0.0,False,2026-04-12,24.0,11-25,11-25,0,0
2026-04-11,26,Tere Liye,Atif Aslam,Hindi Film,32,26-50,False,1,33,33,32,26.0,0.0,3.2282928925362393,-1.6666666666666667,False,2026-04-12,28.0,26-50,26-50,0,0
2026-04-11,27,Tum Ho Toh,Vishal Mishra,Hindi Film,32,26-50,False,1,33,33,32,30.0,-3.0,3.7696101837590583,1.3333333333333333,False,2026-04-12,25.0,11-25,11-25,0,0
2026-04-11,28,Jo Tum Mere Ho,Anuv Jain,Hindi Indie,32,26-50,False,1,33,33,82,35.0,-7.0,3.2106998847603307,-0.6666666666666666,False,2026-04-12,32.0,26-50,26-50,0,0
2026-04-11,29,Raanjhan,Sachet-Parampara,Hindi Film,32,26-50,False,1,33,33,34,31.0,-2.0,2.3551804601770967,0.6666666666666666,False,2026-04-12,29.0,26-50,26-50,0,0
2026-04-11,30,Deewaana Deewaana,A.R. Rahman,Hindi Film,32,26-50,False,1,33,33,32,28.0,2.0,2.1025932648755443,0.6666666666666666,False,2026-04-12,30.0,26-50,26-50,0,0
2026-04-11,31,Darkhaast,Mithoon,Hindi Film,32,26-50,False,1,33,33,32,27.0,4.0,4.488592311348849,3.3333333333333335,False,2026-04-12,23.0,11-25,11-25,0,0
2026-04-11,32,Tere Bina,A.R. Rahman,Hindi Film,32,26-50,False,1,33,33,82,34.0,-2.0,4.14578098794425,-0.6666666666666666,False,2026-04-12,31.0,26-50,26-50,0,0
2026-04-11,33,Agar Tum Saath Ho,Alka Yagnik,Hindi Film,32,26-50,False,1,33,33,32,32.0,1.0,1.9754350786598884,0.0,False,2026-04-12,33.0,26-50,26-50,0,0
2026-04-11,34,Phir Se,Shashwat Sachdev,Hindi Film,32,26-50,False,1,19,19,398,29.0,5.0,5.292960617533955,0.6666666666666666,False,2026-04-12,36.0,26-50,26-50,0,0
2026-04-11,35,Lutt Le Gaya,Shashwat Sachdev,Hindi Film,32,26-50,False,1,33,33,296,36.0,-1.0,2.554866679496212,-1.0,False,2026-04-12,34.0,26-50,26-50,0,0
2026-04-11,36,Teri Deewani,Kailash Kher,Hindi Film,32,26-50,False,3,18,31,30,38.0,-2.0,2.2103875562418747,-1.0,False,2026-04-12,35.0,26-50,26-50,0,0
2026-04-11,37,Haseen,Talwiinder,Punjabi-Haryanvi Pop,32,26-50,False,1,33,33,32,40.0,-3.0,2.4238399287081647,0.3333333333333333,False,2026-04-12,39.0,26-50,26-50,0,0
2026-04-11,38,Ye Tune Kya Kiya,Pritam,Hindi Film,32,26-50,False,1,33,33,34,41.0,-3.0,2.658822283925723,-1.0,False,2026-04-12,38.0,26-50,26-50,0,0
2026-04-11,39,Barbaad,The Rish,Hindi Indie,32,26-50,False,1,33,33,32,37.0,2.0,2.623325358681229,0.6666666666666666,False,2026-04-12,41.0,26-50,26-50,0,0
2026-04-11,40,Ehsaas,Faheem Abdullah,Hindi Indie,32,26-50,False,2,4,32,31,44.0,-4.0,2.160246899469287,-1.0,False,2026-04-12,37.0,26-50,26-50,0,0
2026-04-11,41,Run Down The City - Monica,Shashwat Sachdev,Hindi Film,32,26-50,False,1,21,21,436,39.0,2.0,3.363034344160047,2.0,False,2026-04-12,40.0,26-50,26-50,0,0
2026-04-11,42,Mast Magan,Arijit Singh,Hindi Film,32,26-50,False,7,6,24,37,43.0,-1.0,1.9595917942265424,-2.3333333333333335,False,2026-04-12,43.0,26-50,26-50,0,0
2026-04-11,43,Thodi Si Daaru,AP Dhillon,Punjabi-Haryanvi Pop,32,26-50,True,6,1,16,15,,,0.0,0.0,True,2026-04-12,45.0,26-50,26-50,0,0
2026-04-11,44,Ishq Jalakar - Karvaan,Shashwat Sachdev,Hindi Film,32,26-50,False,1,33,33,183,48.0,-4.0,2.9973947020704497,-1.3333333333333333,False,2026-04-12,46.0,26-50,26-50,0,0
2026-04-11,45,Mutta Kalakki,G. V. Prakash,South Indian Film,32,26-50,False,3,2,21,20,49.0,-4.0,0.0,-1.0,False,2026-04-12,42.0,26-50,26-50,0,0
2026-04-11,46,Zaalima,Arijit Singh,Hindi Film,32,26-50,False,5,2,17,121,42.0,4.0,0.0,3.0,False,2026-04-12,44.0,26-50,26-50,0,0
2026-04-11,47,Not Guilty,Dhanda Nyoliwala,Punjabi-Haryanvi Pop,32,26-50,False,3,3,30,29,46.0,1.0,0.5,1.5,False,2026-04-12,,,Exit,0,1
2026-04-11,48,Jogi,thiarajxtt,Punjabi-Haryanvi Pop,32,26-50,False,3,6,20,19,33.0,15.0,15.336231610144651,2.6666666666666665,False,2026-04-12,49.0,26-50,26-50,0,0
2026-04-11,49,Mann Mera - Original Version,Gajendra Verma,Hindi Indie,32,26-50,False,5,11,19,68,47.0,2.0,3.3105890714493698,2.3333333333333335,False,2026-04-12,48.0,26-50,26-50,0,0
2026-04-11,50,Humdard,Arijit Singh,Hindi Film,32,26-50,True,4,1,13,12,,,0.0,0.0,True,2026-04-12,47.0,26-50,26-50,0,0
2026-04-12,1,Bairan,Banjaare,Hindi Indie,33,Top10,False,1,34,34,33,1.0,0.0,0.0,0.0,False,2026-04-13,1.0,Top10,Top10,1,0
2026-04-12,2,Gehra Hua,Shashwat Sachdev,Hindi Film,33,Top10,False,1,34,34,126,3.0,-1.0,0.3880681356019909,-0.3333333333333333,False,2026-04-13,4.0,Top10,Top10,1,0
2026-04-12,3,Jaiye Sajana,Shashwat Sachdev,Hindi Film,33,Top10,False,1,23,23,247,2.0,1.0,3.5839979523311736,0.3333333333333333,False,2026-04-13,2.0,Top10,Top10,1,0
2026-04-12,4,Sheesha - Aakhya Mai Aakh Ghali Jo Bairan,Mitta Ror,Punjabi-Haryanvi Pop,33,Top10,False,2,21,33,33,4.0,0.0,0.4358898943540673,0.0,False,2026-04-13,3.0,Top10,Top10,1,0
2026-04-12,5,Khat,Navjot Ahuja,Hindi Indie,33,Top10,False,1,34,34,33,5.0,0.0,0.5471354571293269,0.0,False,2026-04-13,5.0,Top10,Top10,1,0
2026-04-12,6,Dooron Dooron,Paresh Pahuja,Hindi Indie,33,Top10,False,1,34,34,33,7.0,-1.0,0.8142441722754185,0.0,False,2026-04-13,7.0,Top10,Top10,1,0
2026-04-12,7,Sahiba,Aditya Rikhari,Hindi Indie,33,Top10,False,1,34,34,33,6.0,1.0,1.2669421188101133,-1.0,False,2026-04-13,8.0,Top10,Top10,1,0
2026-04-12,8,Dhurandhar The Revenge - Aari Aari,Shashwat Sachdev,Hindi Film,33,Top10,False,1,26,26,76,8.0,0.0,2.8999310336626976,0.3333333333333333,False,2026-04-13,10.0,Top10,Top10,1,0
2026-04-12,9,Sitaare,Arijit Singh,Hindi Film,33,Top10,False,1,34,34,87,10.0,-1.0,1.3693483063872731,-1.3333333333333333,False,2026-04-13,6.0,Top10,Top10,1,0
2026-04-12,10,Samjhawan,Jawad Ahmad,Hindi Film,33,Top10,False,1,34,34,33,11.0,-1.0,1.539799517080303,0.3333333333333333,False,2026-04-13,11.0,11-25,11-25,0,0
2026-04-12,11,Apna Bana Le,Sachin-Jigar,Hindi Film,33,11-25,False,1,34,34,33,9.0,2.0,1.3243499020249792,1.0,False,2026-04-13,9.0,Top10,Top10,1,0
2026-04-12,12,Finding Her,Kushagra,Hindi Indie,33,11-25,False,1,34,34,33,15.0,-3.0,1.2877896582348956,0.0,False,2026-04-13,13.0,11-25,11-25,0,0
2026-04-12,13,Pavazha Malli,Sai Abhyankkar,South Indian Film,33,11-25,False,1,34,34,39,14.0,-1.0,2.2440616462513474,-0.3333333333333333,False,2026-04-13,12.0,11-25,11-25,0,0
2026-04-12,14,Shararat,Shashwat Sachdev,Hindi Film,33,11-25,False,1,34,34,480,17.0,-3.0,1.5163631519026428,-1.3333333333333333,False,2026-04-13,19.0,11-25,11-25,0,0
2026-04-12,15,Jaan Se Guzarte Hain,Shashwat Sachdev,Hindi Film,33,11-25,False,1,23,23,208,12.0,3.0,4.47213595499958,1.3333333333333333,False,2026-04-13,14.0,11-25,11-25,0,0
2026-04-12,16,Boyfriend,Karan Aujla,Punjabi-Haryanvi Pop,33,11-25,False,1,34,34,33,13.0,3.0,2.052121570101456,0.0,False,2026-04-13,16.0,11-25,11-25,0,0
2026-04-12,17,Arz Kiya Hai | Coke Studio Bharat,Anuv Jain,Hindi Indie,33,11-25,False,1,34,34,33,16.0,1.0,0.9620913858416692,0.6666666666666666,False,2026-04-13,15.0,11-25,11-25,0,0
2026-04-12,18,Mann Mera,Gajendra Verma,Hindi Indie,33,11-25,False,1,34,34,33,19.0,-1.0,1.8422647458873531,0.3333333333333333,False,2026-04-13,17.0,11-25,11-25,0,0
2026-04-12,19,Ishq,Faheem Abdullah,Hindi Indie,33,11-25,False,1,34,34,82,18.0,1.0,2.2465155142849262,0.0,False,2026-04-13,18.0,11-25,11-25,0,0
2026-04-12,20,Saiyaara,Tanishk Bagchi,Hindi Film,33,11-25,False,1,34,34,33,20.0,0.0,1.4245647604294738,0.0,False,2026-04-13,20.0,11-25,11-25,0,0
2026-04-12,21,Bairi,Virat,Punjabi-Haryanvi Pop,33,11-25,False,1,34,34,33,24.0,-3.0,2.0761446221770474,-2.0,False,2026-04-13,23.0,11-25,11-25,0,0
2026-04-12,22,For A Reason,Karan Aujla,Punjabi-Haryanvi Pop,33,11-25,False,1,34,34,83,21.0,1.0,2.160671935754653,-0.6666666666666666,False,2026-04-13,22.0,11-25,11-25,0,0
2026-04-12,23,Darkhaast,Mithoon,Hindi Film,33,11-25,False,1,34,34,33,31.0,-8.0,4.6326980954633585,0.3333333333333333,False,2026-04-13,21.0,11-25,11-25,0,0
2026-04-12,24,Naal Nachna,Shashwat Sachdev,Hindi Film,33,11-25,False,1,34,34,363,25.0,-1.0,3.0059628527605446,-0.6666666666666666,False,2026-04-13,24.0,11-25,11-25,0,0
2026-04-12,25,Tum Ho Toh,Vishal Mishra,Hindi Film,33,11-25,False,1,34,34,33,27.0,-2.0,3.7264103461578477,-1.0,False,2026-04-13,27.0,26-50,26-50,0,0
2026-04-12,26,Dhurandhar - Title Track,Shashwat Sachdev,Hindi Film,33,26-50,False,1,34,34,34,22.0,4.0,1.7659154284040566,0.3333333333333333,False,2026-04-13,25.0,11-25,11-25,0,0
2026-04-12,27,Ishqa Ve,Zeeshan Ali,Hindi Indie,33,26-50,False,1,34,34,33,23.0,4.0,3.210119444868274,1.3333333333333333,False,2026-04-13,28.0,26-50,26-50,0,0
2026-04-12,28,Tere Liye,Atif Aslam,Hindi Film,33,26-50,False,1,34,34,33,26.0,2.0,3.19520991347745,2.3333333333333335,False,2026-04-13,26.0,26-50,26-50,0,0
2026-04-12,29,Raanjhan,Sachet-Parampara,Hindi Film,33,26-50,False,1,34,34,35,29.0,0.0,2.3201120900061785,-0.6666666666666666,False,2026-04-13,32.0,26-50,26-50,0,0
2026-04-12,30,Deewaana Deewaana,A.R. Rahman,Hindi Film,33,26-50,False,1,34,34,33,30.0,0.0,2.0708302500933193,0.3333333333333333,False,2026-04-13,29.0,26-50,26-50,0,0
2026-04-12,31,Tere Bina,A.R. Rahman,Hindi Film,33,26-50,False,1,34,34,83,32.0,-1.0,4.0881022918884975,-0.6666666666666666,False,2026-04-13,34.0,26-50,26-50,0,0
2026-04-12,32,Jo Tum Mere Ho,Anuv Jain,Hindi Indie,33,26-50,False,1,34,34,83,28.0,4.0,3.2329229241676667,-1.0,False,2026-04-13,31.0,26-50,26-50,0,0
2026-04-12,33,Agar Tum Saath Ho,Alka Yagnik,Hindi Film,33,26-50,False,1,34,34,33,33.0,0.0,1.945539505366609,0.3333333333333333,False,2026-04-13,33.0,26-50,26-50,0,0
2026-04-12,34,Lutt Le Gaya,Shashwat Sachdev,Hindi Film,33,26-50,False,1,34,34,297,35.0,-1.0,2.519711091634837,-1.6666666666666667,False,2026-04-13,35.0,26-50,26-50,0,0
2026-04-12,35,Teri Deewani,Kailash Kher,Hindi Film,33,26-50,False,3,19,32,31,36.0,-1.0,2.1487866228681907,-1.6666666666666667,False,2026-04-13,39.0,26-50,26-50,0,0
2026-04-12,36,Phir Se,Shashwat Sachdev,Hindi Film,33,26-50,False,1,20,20,399,34.0,2.0,5.184678044642,2.0,False,2026-04-13,30.0,26-50,26-50,0,0
2026-04-12,37,Ehsaas,Faheem Abdullah,Hindi Indie,33,26-50,False,2,5,33,32,40.0,-3.0,2.0615528128088303,-2.0,False,2026-04-13,36.0,26-50,26-50,0,0
2026-04-12,38,Ye Tune Kya Kiya,Pritam,Hindi Film,33,26-50,False,1,34,34,35,38.0,0.0,2.6183641911791455,-1.3333333333333333,False,2026-04-13,37.0,26-50,26-50,0,0
2026-04-12,39,Haseen,Talwiinder,Punjabi-Haryanvi Pop,33,26-50,False,1,34,34,33,37.0,2.0,2.405610216604768,1.0,False,2026-04-13,40.0,26-50,26-50,0,0
2026-04-12,40,Run Down The City - Monica,Shashwat Sachdev,Hindi Film,33,26-50,False,1,22,22,437,41.0,-1.0,3.285369202030541,0.6666666666666666,False,2026-04-13,41.0,26-50,26-50,0,0
2026-04-12,41,Barbaad,The Rish,Hindi Indie,33,26-50,False,1,34,34,33,39.0,2.0,2.6025346125556226,1.3333333333333333,False,2026-04-13,38.0,26-50,26-50,0,0
2026-04-12,42,Mutta Kalakki,G. V. Prakash,South Indian Film,33,26-50,False,3,3,22,21,45.0,-3.0,0.5,-3.5,False,2026-04-13,47.0,26-50,26-50,0,0
2026-04-12,43,Mast Magan,Arijit Singh,Hindi Film,33,26-50,False,7,7,25,38,42.0,1.0,2.0,-0.6666666666666666,False,2026-04-13,43.0,26-50,26-50,0,0
2026-04-12,44,Zaalima,Arijit Singh,Hindi Film,33,26-50,False,5,3,18,122,46.0,-2.0,3.0,1.0,False,2026-04-13,45.0,26-50,26-50,0,0
2026-04-12,45,Thodi Si Daaru,AP Dhillon,Punjabi-Haryanvi Pop,33,26-50,False,6,2,17,16,43.0,2.0,0.0,1.0,False,2026-04-13,50.0,26-50,26-50,0,0
2026-04-12,46,Ishq Jalakar - Karvaan,Shashwat Sachdev,Hindi Film,33,26-50,False,1,34,34,184,44.0,2.0,2.9690784761008215,-1.3333333333333333,False,2026-04-13,48.0,26-50,26-50,0,0
